session_id,session_length,total_spend,avg_price,price_std,category_diversity,product_diversity,color_diversity,location_diversity,photo_diversity,page_diversity,country,month,day_of_week,avg_price_per_click,category_engagement,product_engagement,price_sensitivity,min_price,max_price,conversion_target,revenue_target
206,8,376,47.0,11.019463300386795,2,8,4,6,1,2,29,4,1,47.0,0.25,1.0,0.2344566659656765,33,62,1,744.4800000000001
207,10,414,41.4,9.008637830191397,4,9,6,5,2,1,29,4,1,41.4,0.4,0.9,0.21759994758916418,23,52,1,993.5999999999999
208,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
209,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
210,8,322,40.25,11.841211327997053,2,8,6,3,2,1,29,4,1,40.25,0.25,1.0,0.29419158578874666,28,62,1,637.5600000000001
211,15,656,43.733333333333334,14.887514743505553,3,15,3,4,2,3,29,4,1,43.733333333333334,0.2,1.0,0.3404157334643038,20,82,1,1885.9999999999998
212,20,735,36.75,6.463460047797441,3,16,8,6,2,4,29,4,1,36.75,0.15,0.8,0.17587646388564465,23,48,1,2535.75
213,9,423,47.0,13.322912594474229,4,8,5,5,2,2,29,4,1,47.0,0.4444444444444444,0.8888888888888888,0.2834662254143453,28,62,1,964.4399999999998
214,5,252,50.4,2.1908902300206647,1,3,3,2,2,1,29,4,1,50.4,0.2,0.6,0.04347004424644176,48,52,0,396.90000000000003
215,4,157,39.25,6.2915286960589585,2,3,3,3,2,1,29,4,1,39.25,0.5,0.75,0.16029372474035564,33,48,0,241.78
216,5,236,47.2,13.103434664239755,1,5,3,3,2,2,29,4,1,47.2,0.2,1.0,0.2776151411915202,33,62,0,371.7
217,6,295,49.166666666666664,14.17627125398871,1,6,4,5,2,2,29,4,1,49.166666666666664,0.16666666666666666,1.0,0.28833094075909244,33,62,1,495.6
218,9,315,35.0,15.272524349301266,1,6,5,3,2,3,29,4,1,35.0,0.1111111111111111,0.6666666666666666,0.43635783855146476,18,57,1,628.4250000000001
219,2,81,40.5,3.5355339059327378,1,2,2,2,1,1,29,4,1,40.5,0.5,1.0,0.08729713347982068,38,43,0,102.06
220,25,1188,47.52,14.151325026300537,4,18,9,6,2,3,29,4,1,47.52,0.16,0.72,0.2977972438194557,28,82,1,4989.599999999999
221,1,48,48.0,,1,1,1,1,1,1,29,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
222,7,300,42.857142857142854,9.668308563352252,3,7,5,4,2,2,29,4,1,42.857142857142854,0.42857142857142855,1.0,0.22559386647821922,33,62,1,586.5
225,6,222,37.0,10.392304845413264,1,6,4,4,2,4,29,4,1,37.0,0.16666666666666666,1.0,0.28087310393008824,28,52,1,372.96000000000004
226,4,176,44.0,10.677078252031311,2,4,3,4,1,2,29,4,1,44.0,0.5,1.0,0.24266086936434797,33,57,0,271.04
227,1,52,52.0,,1,1,1,1,1,1,29,4,1,52.0,1.0,1.0,,52,52,0,60.06
228,2,76,38.0,7.0710678118654755,2,2,2,1,1,1,29,4,1,38.0,1.0,1.0,0.18608073189119673,33,43,0,100.32000000000001
229,8,443,55.375,16.088483014699854,1,8,2,5,1,1,29,4,1,55.375,0.125,1.0,0.29053693931737884,38,82,1,837.27
230,9,446,49.55555555555556,11.31493604832912,2,8,6,6,2,1,29,4,1,49.55555555555556,0.2222222222222222,0.8888888888888888,0.22832830590798672,33,67,1,932.1400000000001
231,7,259,37.0,12.974333637352377,2,7,5,5,2,2,29,4,1,37.0,0.2857142857142857,1.0,0.35065766587438857,18,52,1,484.3300000000001
232,6,270,45.0,15.517731793016658,4,6,5,2,2,3,29,4,1,45.0,0.6666666666666666,1.0,0.34483848428925906,28,62,1,518.4
233,5,170,34.0,4.183300132670378,2,5,3,3,1,2,29,4,1,34.0,0.4,1.0,0.12303823919618759,28,38,0,280.5
234,8,321,40.125,9.508454884244562,2,8,6,5,2,3,29,4,1,40.125,0.25,1.0,0.2369708382366246,28,50,1,635.5800000000002
235,3,104,34.666666666666664,12.583057392117915,2,3,3,2,2,1,29,4,1,34.666666666666664,0.6666666666666666,1.0,0.3629728093880168,23,48,0,148.72000000000003
236,11,431,39.18181818181818,11.582902760691569,3,9,6,5,2,3,29,4,1,39.18181818181818,0.2727272727272727,0.8181818181818182,0.2956193279990888,23,57,1,1040.865
237,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
238,4,191,47.75,15.924300089276556,3,4,3,3,2,3,29,4,1,47.75,0.75,1.0,0.33349319558694357,28,67,0,307.50999999999993
239,26,1038,39.92307692307692,12.181701283229948,3,24,11,6,2,5,29,4,1,39.92307692307692,0.11538461538461539,0.9230769230769231,0.30512931923312014,20,57,1,4297.32
240,3,138,46.0,7.211102550927978,2,3,3,2,1,2,29,4,1,46.0,0.6666666666666666,1.0,0.1567630989332169,38,52,0,197.34000000000003
241,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
242,8,371,46.375,16.115099396883302,2,8,5,4,2,3,29,4,1,46.375,0.25,1.0,0.3474954047845456,20,67,1,734.5800000000002
243,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
244,11,535,48.63636363636363,14.382438786747727,2,10,6,5,2,4,29,4,1,48.63636363636363,0.18181818181818182,0.9090909090909091,0.2957136946807944,33,82,1,1235.8500000000001
245,2,86,43.0,7.0710678118654755,2,2,2,2,2,1,29,4,1,43.0,1.0,1.0,0.16444343748524362,38,48,0,113.52000000000001
246,1,57,57.0,,1,1,1,1,1,1,29,4,1,57.0,1.0,1.0,,57,57,0,65.83500000000001
247,15,610,40.666666666666664,9.036961141150641,2,15,7,3,2,2,29,4,1,40.666666666666664,0.13333333333333333,1.0,0.2222203559299338,23,48,1,1677.5000000000002
248,9,365,40.55555555555556,10.88704632936674,4,9,6,5,2,3,29,4,1,40.55555555555556,0.4444444444444444,1.0,0.26844771771041276,23,57,1,832.1999999999999
249,3,109,36.333333333333336,7.637626158259734,1,3,3,2,2,2,29,4,1,36.333333333333336,0.3333333333333333,1.0,0.21020989426402936,28,43,0,148.78500000000003
250,9,430,47.77777777777778,15.006480081766158,2,7,2,4,1,1,28,4,1,47.77777777777778,0.2222222222222222,0.7777777777777778,0.31408911799045447,38,82,1,898.7
251,2,124,62.0,7.0710678118654755,1,2,2,2,1,1,29,4,1,62.0,0.5,1.0,0.11404948083653993,57,67,0,156.23999999999998
252,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
253,16,763,47.6875,18.09868779773827,3,13,6,6,2,3,9,4,1,47.6875,0.1875,0.8125,0.3795268738713136,28,82,1,2281.37
254,15,708,47.2,16.493288678385866,1,15,6,6,2,1,29,4,1,47.2,0.06666666666666667,1.0,0.3494340821691921,28,82,1,1858.5
255,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
256,2,109,54.5,3.5355339059327378,1,2,2,2,1,1,29,4,1,54.5,0.5,1.0,0.06487218176023372,52,57,0,137.33999999999997
257,5,205,41.0,8.366600265340756,3,5,4,3,1,1,24,4,1,41.0,0.6,1.0,0.20406342110587208,28,48,0,353.625
258,2,119,59.5,10.606601717798213,1,2,2,2,1,1,24,4,1,59.5,0.5,1.0,0.1782622137445078,52,67,0,149.94
261,10,500,50.0,12.292725943057183,2,10,5,5,1,3,29,4,1,50.0,0.2,1.0,0.24585451886114368,28,67,1,1100.0
262,11,484,44.0,10.881176406988354,2,11,5,4,2,4,29,4,1,44.0,0.18181818181818182,1.0,0.24729946379518986,28,65,1,1118.0400000000002
263,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
264,9,322,35.77777777777778,6.666666666666667,1,9,6,4,2,3,29,4,1,35.77777777777778,0.1111111111111111,1.0,0.18633540372670807,28,48,1,642.39
266,5,195,39.0,4.183300132670378,2,5,4,4,2,1,29,4,1,39.0,0.4,1.0,0.10726410596590712,33,43,0,321.75
267,12,499,41.583333333333336,9.452833469709523,3,10,7,6,2,1,29,4,1,41.583333333333336,0.25,0.8333333333333334,0.22732264857016887,33,62,1,1262.47
268,3,109,36.333333333333336,12.583057392117915,2,3,2,3,2,1,29,4,1,36.333333333333336,0.6666666666666666,1.0,0.3463226805170068,23,48,0,155.87000000000003
269,1,43,43.0,,1,1,1,1,1,1,29,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
270,5,224,44.8,4.024922359499621,2,3,2,2,1,1,29,4,1,44.8,0.4,0.6,0.08984201695311655,43,52,0,369.6
271,3,119,39.666666666666664,7.637626158259733,2,3,3,3,1,1,29,4,1,39.666666666666664,0.6666666666666666,1.0,0.1925451972670521,33,48,0,170.17000000000004
272,1,43,43.0,,1,1,1,1,1,1,9,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
273,16,746,46.625,12.600925891907044,4,13,8,6,2,2,29,4,1,46.625,0.25,0.8125,0.27026114513473554,28,62,1,2327.52
274,1,82,82.0,,1,1,1,1,1,1,29,4,1,82.0,1.0,1.0,,82,82,0,94.71000000000001
275,14,633,45.214285714285715,10.154033464805778,3,11,5,5,2,4,29,4,1,45.214285714285715,0.21428571428571427,0.7857142857142857,0.22457577963235528,28,62,1,1747.0800000000002
276,4,166,41.5,20.87262960593769,2,4,3,3,2,3,29,4,1,41.5,0.5,1.0,0.5029549302635588,28,72,0,255.64
277,20,807,40.35,9.15524008711031,4,20,11,6,2,4,29,4,1,40.35,0.2,1.0,0.22689566510806217,28,57,1,2905.2
278,14,697,49.785714285714285,16.053653173648055,2,12,4,5,2,3,29,4,1,49.785714285714285,0.14285714285714285,0.8571428571428571,0.3224550135309509,28,82,1,1840.0800000000004
279,18,701,38.94444444444444,8.999818444065625,3,9,4,6,2,3,29,4,1,38.94444444444444,0.16666666666666666,0.5,0.23109376889184202,28,57,1,2257.22
281,9,451,50.111111111111114,9.558300639293112,1,9,6,5,2,2,29,4,1,50.111111111111114,0.1111111111111111,1.0,0.1907421413606164,38,62,1,899.745
282,5,243,48.6,11.458621208504974,2,4,2,3,2,1,29,4,1,48.6,0.4,0.8,0.23577409894043155,38,67,0,400.95000000000005
283,2,81,40.5,10.606601717798213,2,2,2,1,1,1,29,4,1,40.5,1.0,1.0,0.2618914004394621,33,48,0,106.92000000000002
285,1,57,57.0,,1,1,1,1,1,1,29,4,1,57.0,1.0,1.0,,57,57,0,65.83500000000001
286,2,81,40.5,3.5355339059327378,2,2,2,2,2,1,29,4,1,40.5,1.0,1.0,0.08729713347982068,38,43,0,106.92000000000002
287,11,504,45.81818181818182,9.65213118247138,3,10,8,5,2,4,29,4,1,45.81818181818182,0.2727272727272727,0.9090909090909091,0.21066159326822453,28,62,1,1217.16
288,2,124,62.0,7.0710678118654755,2,2,2,2,2,2,29,4,1,62.0,1.0,1.0,0.11404948083653993,57,67,0,163.68
289,3,153,51.0,9.848857801796104,3,3,3,3,1,1,29,4,1,51.0,1.0,1.0,0.19311485885874713,43,62,0,228.73499999999999
290,4,117,29.25,6.2915286960589585,1,4,4,3,2,3,29,4,1,29.25,0.25,1.0,0.21509499815586183,23,38,0,171.98999999999998
291,5,170,34.0,10.8397416943394,3,4,3,3,2,1,29,4,1,34.0,0.6,0.8,0.31881593218645293,23,48,0,293.25
292,39,1681,43.1025641025641,11.902664168369753,3,33,10,6,2,3,29,4,1,43.1025641025641,0.07692307692307693,0.8461538461538461,0.27614747326973255,23,62,1,9472.435000000001
293,1,55,55.0,,1,1,1,1,1,1,29,4,1,55.0,1.0,1.0,,55,55,0,63.52500000000001
294,3,138,46.0,7.211102550927978,2,3,3,1,2,1,29,4,1,46.0,0.6666666666666666,1.0,0.1567630989332169,38,52,0,197.34000000000003
295,7,218,31.142857142857142,7.010196655077313,3,6,4,3,2,3,29,4,1,31.142857142857142,0.42857142857142855,0.8571428571428571,0.22509805773184033,20,38,1,426.19
296,5,190,38.0,5.0,2,4,3,3,2,3,29,4,1,38.0,0.4,0.8,0.13157894736842105,33,43,0,313.5
297,1,48,48.0,,1,1,1,1,1,1,29,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
298,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
299,3,152,50.666666666666664,17.03917055884274,2,3,3,2,1,2,29,4,1,50.666666666666664,0.6666666666666666,1.0,0.3362994189245278,33,67,0,217.36
300,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
301,8,254,31.75,8.762745818846643,4,8,6,4,2,2,29,4,1,31.75,0.5,1.0,0.2759919942943824,23,48,1,548.64
302,2,46,23.0,0.0,1,1,1,1,1,1,29,4,1,23.0,0.5,0.5,0.0,23,23,0,57.96
303,1,18,18.0,,1,1,1,1,1,1,29,4,1,18.0,1.0,1.0,,18,18,0,20.790000000000003
304,6,275,45.833333333333336,15.197587527850157,2,6,6,5,2,4,29,4,1,45.833333333333336,0.3333333333333333,1.0,0.33158372788036705,28,67,1,484.00000000000006
305,11,484,44.0,12.992305415129373,3,11,8,5,2,1,29,4,1,44.0,0.2727272727272727,1.0,0.29527966852566756,23,62,1,1168.8600000000001
306,4,167,41.75,2.5000000000000004,1,4,2,3,2,2,29,4,1,41.75,0.25,1.0,0.0598802395209581,38,43,0,245.48999999999998
307,7,294,42.0,12.583057392117917,3,7,6,5,2,4,9,4,1,42.0,0.42857142857142855,1.0,0.2995966045742361,28,62,1,574.77
308,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
309,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
310,7,366,52.285714285714285,11.11626864426317,1,7,6,5,2,1,29,4,1,52.285714285714285,0.14285714285714285,1.0,0.2126062309012082,38,67,1,653.3100000000001
311,1,52,52.0,,1,1,1,1,1,1,29,4,1,52.0,1.0,1.0,,52,52,0,60.06
312,3,114,38.0,5.0,2,3,2,3,2,1,46,4,1,38.0,0.6666666666666666,1.0,0.13157894736842105,33,43,0,163.02000000000004
313,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
314,9,427,47.44444444444444,13.361428732653474,3,9,6,5,2,3,44,4,1,47.44444444444444,0.3333333333333333,1.0,0.28162261965780155,28,65,1,932.9949999999999
316,5,183,36.6,8.049844718999243,2,5,4,3,2,3,29,4,1,36.6,0.4,1.0,0.2199411125409629,26,48,0,301.95000000000005
317,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
318,1,48,48.0,,1,1,1,1,1,1,29,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
319,2,81,40.5,10.606601717798213,1,2,1,2,1,1,29,4,1,40.5,0.5,1.0,0.2618914004394621,33,48,0,102.06
320,7,300,42.857142857142854,14.72445326012222,4,6,4,4,2,2,29,4,1,42.857142857142854,0.5714285714285714,0.8571428571428571,0.34357057606951846,23,67,1,612.0
321,23,997,43.34782608695652,9.65593880211539,4,22,9,6,2,4,29,4,1,43.34782608695652,0.17391304347826086,0.9565217391304348,0.2227548570197131,23,62,1,3948.1200000000003
323,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
324,6,239,39.833333333333336,13.600245095830688,2,6,5,4,2,2,29,4,1,39.833333333333336,0.3333333333333333,1.0,0.3414287471756658,28,62,1,420.64000000000004
325,10,437,43.7,13.532265967760988,3,9,5,5,2,3,29,4,1,43.7,0.3,0.9,0.30966283679086926,18,62,1,1005.0999999999999
326,8,337,42.125,10.76286605483343,4,8,3,5,2,3,29,4,1,42.125,0.5,1.0,0.25549830397230694,28,57,1,727.92
327,12,469,39.083333333333336,12.295293507039286,2,12,7,6,2,2,29,4,1,39.083333333333336,0.16666666666666666,1.0,0.3145917315233932,23,62,1,1134.9800000000002
328,3,177,59.0,24.63736998950984,2,3,2,3,1,1,29,4,1,59.0,0.6666666666666666,1.0,0.417582542195082,33,82,0,253.11
329,3,156,52.0,6.928203230275509,2,3,3,2,1,1,29,4,1,52.0,0.6666666666666666,1.0,0.13323467750529824,48,60,0,223.08000000000004
330,6,261,43.5,18.360283222216374,4,6,4,4,1,1,29,4,1,43.5,0.6666666666666666,1.0,0.4220754763727902,23,67,1,501.12
331,6,242,40.333333333333336,9.521904571390465,2,6,3,3,2,3,29,4,1,40.333333333333336,0.3333333333333333,1.0,0.23608027862951564,28,57,1,425.9200000000001
332,11,492,44.72727272727273,12.482715322323978,2,11,8,6,2,3,29,4,1,44.72727272727273,0.18181818181818182,1.0,0.27908509866984504,23,72,1,1136.5200000000002
333,3,196,65.33333333333333,2.88675134594813,1,3,2,3,2,2,29,4,1,65.33333333333333,0.3333333333333333,1.0,0.04418496958083873,62,67,0,267.54
334,4,153,38.25,14.660036380127668,2,4,4,4,2,4,29,4,1,38.25,0.5,1.0,0.383268924970658,20,52,0,235.62
335,7,319,45.57142857142857,8.223080178318076,2,7,4,5,2,2,29,4,1,45.57142857142857,0.2857142857142857,1.0,0.18044376566842174,33,57,1,596.5300000000001
336,6,264,44.0,14.099645385611653,3,6,6,4,1,3,29,4,1,44.0,0.5,1.0,0.3204464860366285,28,67,1,485.76
337,7,352,50.285714285714285,11.67210757481678,2,7,5,5,2,3,9,4,1,50.285714285714285,0.2857142857142857,1.0,0.23211577563556096,38,62,1,658.2400000000001
338,1,52,52.0,,1,1,1,1,1,1,9,4,1,52.0,1.0,1.0,,52,52,0,60.06
339,3,172,57.333333333333336,12.662279942148386,2,3,3,3,2,1,29,4,1,57.333333333333336,0.6666666666666666,1.0,0.22085371992119276,43,67,0,245.96
340,3,172,57.333333333333336,12.662279942148388,1,3,1,2,1,1,9,4,1,57.333333333333336,0.3333333333333333,1.0,0.2208537199211928,43,67,0,234.78
341,11,491,44.63636363636363,12.540117441816305,2,10,5,4,2,2,29,4,1,44.63636363636363,0.18181818181818182,0.9090909090909091,0.2809394946231759,28,72,1,1134.2100000000003
342,28,1097,39.17857142857143,11.860465206754535,3,18,8,6,2,4,29,4,1,39.17857142857143,0.10714285714285714,0.6428571428571429,0.30272837355435456,23,62,1,4793.89
343,4,147,36.75,7.5,1,4,3,3,2,3,29,4,1,36.75,0.25,1.0,0.20408163265306123,28,43,0,216.09
344,4,210,52.5,16.34013463836819,2,4,4,3,2,3,9,4,1,52.5,0.5,1.0,0.31124065977844173,33,72,0,323.40000000000003
345,7,276,39.42857142857143,8.997354108424373,2,5,4,3,2,1,29,4,1,39.42857142857143,0.2857142857142857,0.7142857142857143,0.22819376361945873,28,48,1,516.1200000000001
347,3,172,57.333333333333336,25.40341184434353,2,2,2,2,1,2,29,4,1,57.333333333333336,0.6666666666666666,0.6666666666666666,0.44308276472692204,28,72,0,245.96
348,8,289,36.125,8.838834764831843,3,8,6,5,2,3,29,4,1,36.125,0.375,1.0,0.24467362670814788,23,48,1,598.23
349,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
350,3,108,36.0,18.35755975068582,2,3,3,2,1,3,29,4,1,36.0,0.6666666666666666,1.0,0.5099322152968283,23,57,0,154.44000000000003
351,1,43,43.0,,1,1,1,1,1,1,44,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
352,1,57,57.0,,1,1,1,1,1,1,29,4,1,57.0,1.0,1.0,,57,57,0,65.83500000000001
353,2,81,40.5,3.5355339059327378,2,2,2,2,2,1,44,4,1,40.5,1.0,1.0,0.08729713347982068,38,43,0,106.92000000000002
354,1,43,43.0,,1,1,1,1,1,1,44,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
355,6,302,50.333333333333336,14.278188493876478,2,6,4,6,1,1,29,4,1,50.333333333333336,0.3333333333333333,1.0,0.2836726190836386,28,62,1,531.5200000000001
356,3,119,39.666666666666664,2.886751345948128,2,2,1,2,1,1,29,4,1,39.666666666666664,0.6666666666666666,0.6666666666666666,0.07277524401549904,38,43,0,170.17000000000004
357,4,142,35.5,6.454972243679029,1,4,4,3,2,2,29,4,1,35.5,0.25,1.0,0.18183020404729658,28,43,0,208.73999999999998
358,5,175,35.0,6.708203932499369,2,5,4,3,2,1,29,4,1,35.0,0.4,1.0,0.191662969499982,28,43,0,288.75
359,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
360,18,805,44.72222222222222,11.569765646899814,3,17,7,6,2,1,29,4,1,44.72222222222222,0.16666666666666666,0.9444444444444444,0.25870283434061697,28,72,1,2592.1
361,1,43,43.0,,1,1,1,1,1,1,29,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
362,2,71,35.5,3.5355339059327378,1,2,1,2,1,1,29,4,1,35.5,0.5,1.0,0.09959250439247148,33,38,0,89.46000000000001
363,6,272,45.333333333333336,18.779421361337697,2,6,2,3,2,1,29,4,1,45.333333333333336,0.3333333333333333,1.0,0.4142519417942139,28,82,1,478.7200000000001
364,3,128,42.666666666666664,16.743157806499145,2,3,3,3,2,2,29,4,1,42.666666666666664,0.6666666666666666,1.0,0.39241776108982374,33,62,0,183.04000000000002
365,8,308,38.5,11.173949295443526,2,8,4,3,2,4,29,4,1,38.5,0.25,1.0,0.29023244923229935,28,62,1,609.84
366,5,223,44.6,11.610340218959994,2,5,4,3,1,3,29,4,1,44.6,0.4,1.0,0.260321529573094,28,57,0,367.95000000000005
367,4,234,58.5,10.598742063723098,1,4,2,2,2,1,29,4,1,58.5,0.25,1.0,0.18117507801236063,43,67,0,343.97999999999996
368,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
369,4,184,46.0,9.626352718795768,2,3,1,3,1,2,29,4,1,46.0,0.5,0.75,0.2092685373651254,38,60,0,283.36
370,8,274,34.25,4.432026302139592,1,7,5,4,2,3,29,4,1,34.25,0.125,0.875,0.12940222779969612,28,43,1,517.86
371,5,209,41.8,15.959323293924465,2,5,4,5,2,2,29,4,1,41.8,0.4,1.0,0.3818019926776188,23,67,0,344.85
372,5,286,57.2,11.840608092492547,1,5,4,4,1,2,29,4,1,57.2,0.2,1.0,0.20700363798063892,38,67,0,450.45000000000005
373,1,28,28.0,,1,1,1,1,1,1,29,4,1,28.0,1.0,1.0,,28,28,0,32.34
374,1,57,57.0,,1,1,1,1,1,1,29,4,1,57.0,1.0,1.0,,57,57,0,65.83500000000001
375,10,486,48.6,12.384578223652907,4,9,4,5,2,4,29,4,1,48.6,0.4,0.9,0.2548267124208417,33,67,1,1166.3999999999999
376,3,124,41.333333333333336,2.88675134594813,2,3,2,2,1,1,29,4,1,41.333333333333336,0.6666666666666666,1.0,0.06984075836971282,38,43,0,177.32000000000002
377,4,142,35.5,9.57427107756338,3,4,3,3,1,1,29,4,1,35.5,0.75,1.0,0.26969777683277124,23,43,0,228.61999999999998
378,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
379,1,38,38.0,,1,1,1,1,1,1,15,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
380,7,299,42.714285714285715,13.97276262011544,2,7,5,4,2,1,9,4,1,42.714285714285715,0.2857142857142857,1.0,0.3271215329124016,28,62,1,559.1300000000001
381,7,277,39.57142857142857,11.674147261608203,3,7,5,4,2,3,29,4,1,39.57142857142857,0.42857142857142855,1.0,0.29501455173739144,20,57,1,541.535
382,21,973,46.333333333333336,13.51419007315397,3,20,7,6,2,4,24,4,1,46.333333333333336,0.14285714285714285,0.9523809523809523,0.29167316704648855,28,77,1,3468.745
383,7,328,46.857142857142854,18.96864580853161,4,6,6,4,2,2,29,4,1,46.857142857142854,0.5714285714285714,0.8571428571428571,0.4048186605479307,28,72,1,669.12
384,2,76,38.0,0.0,1,1,1,1,1,1,29,4,1,38.0,0.5,0.5,0.0,38,38,0,95.76
385,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
386,10,436,43.6,11.548929724341464,4,10,5,4,2,4,29,4,1,43.6,0.4,1.0,0.26488370927388677,28,62,1,1046.3999999999999
387,2,71,35.5,3.5355339059327378,1,2,2,2,1,1,29,4,1,35.5,0.5,1.0,0.09959250439247148,33,38,0,89.46000000000001
389,1,38,38.0,,1,1,1,1,1,1,9,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
390,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
391,15,732,48.8,9.813984191666794,3,13,7,6,2,3,24,4,1,48.8,0.2,0.8666666666666667,0.20110623343579498,33,67,1,2104.5
392,2,95,47.5,20.506096654409877,1,2,2,2,2,1,9,4,1,47.5,0.5,1.0,0.43170729798757634,33,62,0,119.7
393,1,50,50.0,,1,1,1,1,1,1,29,4,1,50.0,1.0,1.0,,50,50,0,57.75000000000001
394,6,261,43.5,16.70628624201082,3,6,5,3,2,1,29,4,1,43.5,0.5,1.0,0.384052557287605,28,72,1,480.24
395,8,361,45.125,9.234059624177068,3,8,8,4,2,2,24,4,1,45.125,0.375,1.0,0.2046329002587716,33,57,1,747.27
396,1,57,57.0,,1,1,1,1,1,1,29,4,1,57.0,1.0,1.0,,57,57,0,65.83500000000001
397,4,210,52.5,17.233687939614086,1,4,3,3,2,2,9,4,1,52.5,0.25,1.0,0.32826072265931594,38,72,0,308.7
399,1,43,43.0,,1,1,1,1,1,1,46,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
400,1,52,52.0,,1,1,1,1,1,1,46,4,1,52.0,1.0,1.0,,52,52,0,60.06
402,1,43,43.0,,1,1,1,1,1,1,46,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
403,1,38,38.0,,1,1,1,1,1,1,46,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
405,1,62,62.0,,1,1,1,1,1,1,46,4,1,62.0,1.0,1.0,,62,62,0,71.61
406,1,48,48.0,,1,1,1,1,1,1,46,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
407,1,67,67.0,,1,1,1,1,1,1,9,4,1,67.0,1.0,1.0,,67,67,0,77.385
408,12,615,51.25,13.191767405193563,3,11,4,6,2,3,9,4,1,51.25,0.25,0.9166666666666666,0.2574003396135329,33,67,1,1555.9499999999998
409,1,48,48.0,,1,1,1,1,1,1,29,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
410,1,38,38.0,,1,1,1,1,1,1,9,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
411,7,334,47.714285714285715,11.643514442445142,1,7,5,5,2,2,9,4,1,47.714285714285715,0.14285714285714285,1.0,0.24402575178777242,33,62,1,596.19
412,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
413,3,128,42.666666666666664,8.082903768654761,2,3,3,3,1,1,29,4,1,42.666666666666664,0.6666666666666666,1.0,0.18944305707784598,38,52,0,183.04000000000002
414,3,136,45.333333333333336,4.041451884327381,2,2,2,2,1,2,29,4,1,45.333333333333336,0.6666666666666666,0.6666666666666666,0.08914967391898633,43,50,0,194.48000000000002
415,4,228,57.0,5.773502691896258,1,3,3,3,2,1,29,4,1,57.0,0.25,0.75,0.10128952091046067,52,62,0,335.16
416,9,481,53.44444444444444,16.674164979925614,4,9,5,5,2,2,29,4,1,53.44444444444444,0.4444444444444444,1.0,0.3119906129300011,28,82,1,1096.6799999999998
417,22,1000,45.45454545454545,16.95014334179388,2,19,8,6,2,5,29,4,1,45.45454545454545,0.09090909090909091,0.8636363636363636,0.37290315351946535,23,82,1,3520.0000000000005
